date,commodity,price,temperature,rainfall,demand,volume,month,day_of_week,season,market_sentiment,global_demand_index,export_quota,moving_avg_7d,price_momentum
2023-03-15,Rice,52.68,26.0,41.5,1101,944,3,2,2,-0.85,104.87,109.04,51.311428571428564,0.04877563209237512
2023-03-15,Wheat,33.81,20.4,24.1,974,972,3,2,2,-0.5,96.09,108.51,34.41428571428571,-0.011981297486849729
2023-03-15,Corn,33.07,26.6,84.4,888,804,3,2,2,-0.07,97.56,106.23,32.287142857142854,0.025744416873449083
2023-03-16,Rice,54.32,27.0,72.8,1034,977,3,3,2,-0.37,110.31,91.84,52.03000000000001,0.031131359149582316
2023-03-16,Wheat,35.51,26.7,54.4,1046,1056,3,3,2,0.5,101.16,98.62,34.315714285714286,0.05028098195800057
2023-03-16,Corn,32.74,14.8,76.6,1040,994,3,3,2,0.79,91.76,96.04,32.35,-0.009978832778953728
2023-03-17,Rice,50.85,26.5,70.3,734,810,3,4,2,-0.35,107.32,104.74,51.958571428571425,-0.06388070692194403
2023-03-17,Wheat,33.12,19.8,22.3,844,813,3,4,2,-0.9,99.95,105.83,34.33142857142857,-0.06730498451140521
2023-03-17,Corn,33.6,24.6,70.0,873,934,3,4,2,0.97,102.08,90.23,32.73571428571429,0.026267562614538775
2023-03-18,Rice,51.21,11.9,42.9,1056,1239,3,5,2,0.94,94.24,95.75,51.787142857142854,0.0070796460176991705
2023-03-18,Wheat,36.63,21.1,52.9,1161,1061,3,5,2,0.08,103.63,94.71,34.39857142857143,0.10597826086956541
2023-03-18,Corn,33.19,24.3,68.1,949,1061,3,5,2,0.53,108.19,101.3,32.84571428571429,-0.01220238095238102
2023-03-19,Rice,50.2,24.7,41.3,871,1039,3,6,2,-0.91,95.79,106.36,51.39714285714286,-0.019722710408123345
2023-03-19,Wheat,34.98,26.0,36.0,1045,1247,3,6,2,0.67,110.99,97.75,34.68857142857143,-0.04504504504504525
2023-03-19,Corn,33.11,25.2,42.1,1075,877,3,6,2,-0.14,99.28,106.09,32.87285714285714,-0.002410364567640766
2023-03-20,Rice,51.52,27.4,48.5,1029,1125,3,0,2,-0.72,110.91,105.04,51.57285714285714,0.026294820717131406
2023-03-20,Wheat,37.24,33.6,71.6,1007,897,3,0,2,0.2,111.8,100.96,35.07285714285714,0.06460834762721568
2023-03-20,Corn,34.81,22.8,95.3,994,948,3,0,2,0.57,101.14,106.2,33.25142857142857,0.051344004832377
2023-03-21,Rice,49.18,24.5,51.4,945,786,3,1,2,0.41,90.18,95.01,51.42285714285714,-0.045419254658385144
2023-03-21,Wheat,35.24,37.0,72.2,862,958,3,1,2,0.44,96.12,96.39,35.21857142857143,-0.05370569280343718
2023-03-21,Corn,33.09,23.5,56.7,908,1060,3,1,2,0.49,99.84,103.69,33.37285714285714,-0.04941108876759548
2023-03-22,Rice,54.04,17.8,88.7,1214,999,3,2,2,0.99,91.83,100.05,51.61714285714286,0.09882065880439206
2023-03-22,Wheat,35.59,31.5,79.8,734,712,3,2,2,0.9,120.1,105.88,35.472857142857144,0.00993189557321239
2023-03-22,Corn,34.66,20.7,69.8,1184,1233,3,2,2,0.21,79.56,100.71,33.6,0.04744635841643974
2023-03-23,Rice,50.22,26.7,35.6,1012,830,3,3,2,-0.99,96.11,100.57,51.03142857142857,-0.07068837897853442
2023-03-23,Wheat,35.51,24.1,73.5,918,814,3,3,2,0.83,115.31,105.73,35.472857142857144,-0.0022478224220288112
2023-03-23,Corn,35.18,23.2,76.9,1107,1077,3,3,2,0.11,119.64,101.2,33.94857142857143,0.015002885170225078
2023-03-24,Rice,50.89,29.2,55.1,871,1021,3,4,2,-0.23,107.4,97.48,51.037142857142854,0.013341298287534942
2023-03-24,Wheat,37.06,31.4,34.7,1094,984,3,4,2,0.52,111.66,102.46,36.035714285714285,0.04364967614756421
2023-03-24,Corn,32.57,26.0,45.8,954,1025,3,4,2,-0.69,99.94,100.53,33.80142857142857,-0.07418988061398524
2023-03-25,Rice,52.5,21.6,58.2,1078,1273,3,5,2,-0.71,99.97,92.91,51.22142857142857,0.031636863823933936
2023-03-25,Wheat,35.14,30.5,56.6,1017,902,3,5,2,0.41,104.05,106.9,35.822857142857146,-0.051807879114948774
2023-03-25,Corn,32.5,21.6,71.5,883,741,3,5,2,0.22,91.24,94.05,33.70285714285715,-0.002149217070924192
2023-03-26,Rice,52.37,25.4,56.1,994,1026,3,6,2,0.01,102.22,95.24,51.53142857142857,-0.0024761904761905207
2023-03-26,Wheat,36.37,23.7,61.4,1061,1161,3,6,2,0.91,94.37,96.33,36.02142857142857,0.03500284575981771
2023-03-26,Corn,32.38,26.5,26.6,1111,1255,3,6,2,0.72,122.64,109.89,33.598571428571425,-0.0036923076923076614
2023-03-27,Rice,53.88,24.8,25.0,1162,1231,3,0,2,-0.73,82.14,102.85,51.868571428571435,0.02883330150849739
2023-03-27,Wheat,34.73,29.6,32.4,1053,1163,3,0,2,-0.36,87.63,102.52,35.66285714285714,-0.045092108880945836
2023-03-27,Corn,33.79,32.6,41.4,1020,1081,3,0,2,-0.32,100.0,97.04,33.45285714285714,0.043545398394070345
2023-03-28,Rice,50.51,26.9,57.0,896,771,3,1,2,-0.83,95.88,97.39,52.05857142857143,-0.06254639940608764
2023-03-28,Wheat,34.77,29.3,68.2,905,1036,3,1,2,0.17,107.26,103.89,35.59571428571429,0.0011517420097899578
2023-03-28,Corn,35.24,31.4,94.0,1081,1243,3,1,2,0.06,105.61,90.68,33.76,0.0429121041728322
2023-03-29,Rice,51.01,23.6,48.0,1048,975,3,2,2,0.65,99.52,99.2,51.62571428571429,0.0098990298950703
2023-03-29,Wheat,35.36,22.4,42.6,1003,1110,3,2,2,0.24,96.73,104.61,35.56285714285714,0.01696865113603674
2023-03-29,Corn,33.58,13.6,63.4,1077,1172,3,2,2,0.58,109.23,92.42,33.605714285714285,-0.04710556186152115
2023-03-30,Rice,52.43,31.4,38.6,977,1098,3,3,2,0.45,86.98,98.5,51.941428571428574,0.02783767888649291
2023-03-30,Wheat,35.88,28.5,41.9,970,1011,3,3,2,0.34,106.4,105.29,35.61571428571428,0.014705882352941346
2023-03-30,Corn,33.0,25.5,69.0,967,1082,3,3,2,-0.76,80.82,94.31,33.294285714285714,-0.01727218582489576
2023-03-31,Rice,50.66,20.8,77.0,906,950,3,4,2,-0.56,108.41,105.77,51.90857142857143,-0.03375929811176814
2023-03-31,Wheat,36.37,16.8,69.0,1018,1195,3,4,2,-0.64,78.69,98.16,35.51714285714286,0.0136566332218504
2023-03-31,Corn,34.92,29.5,76.5,1034,1138,3,4,2,0.86,112.69,109.41,33.63,0.058181818181818334
2023-04-01,Rice,53.5,28.7,66.6,1098,1077,4,5,2,0.54,103.03,94.29,52.05142857142857,0.05606000789577581
2023-04-01,Wheat,35.63,22.1,44.2,935,976,4,5,2,-0.84,105.5,106.94,35.58714285714286,-0.020346439373109537
2023-04-01,Corn,34.03,27.6,54.2,1028,845,4,5,2,-0.78,103.84,102.48,33.84857142857143,-0.025486827033218806
2023-04-02,Rice,52.94,29.4,43.8,999,1113,4,6,2,0.15,108.13,92.16,52.13285714285714,-0.010467289719626183
2023-04-02,Wheat,35.85,28.6,42.3,990,1110,4,6,2,-0.63,85.68,90.79,35.51285714285714,0.006174571989896016
2023-04-02,Corn,33.76,29.5,49.8,1060,1130,4,6,2,0.31,94.71,104.87,34.04571428571428,-0.007934175727299486
2023-04-03,Rice,51.58,21.3,33.2,1041,1058,4,0,2,0.47,99.91,91.99,51.804285714285705,-0.025689459765772527
2023-04-03,Wheat,34.15,15.1,45.9,1058,1161,4,0,2,-0.69,79.86,91.21,35.43,-0.0474198047419806
2023-04-03,Corn,31.38,23.7,21.4,1018,1052,4,0,2,-0.85,106.54,97.87,33.70142857142857,-0.07049763033175349
2023-04-04,Rice,51.61,25.9,45.8,938,1020,4,1,2,0.19,101.28,92.05,51.96142857142856,0.0005816207832494147
2023-04-04,Wheat,35.04,13.9,54.4,1142,972,4,1,2,0.65,92.71,99.79,35.46857142857143,0.026061493411420278
2023-04-04,Corn,35.79,26.6,61.0,1110,1116,4,1,2,-0.81,106.21,109.79,33.779999999999994,0.14053537284894846
2023-04-05,Rice,52.06,16.1,41.7,986,882,4,2,2,0.42,94.28,99.81,52.11142857142857,0.00871924045727579
2023-04-05,Wheat,35.07,23.3,12.7,1134,1345,4,2,2,0.91,98.71,99.34,35.42714285714286,0.0008561643835616195
2023-04-05,Corn,33.92,23.2,77.6,1028,1020,4,2,2,0.09,106.46,105.18,33.82857142857143,-0.05224923162894657
2023-04-06,Rice,55.06,33.6,73.3,959,824,4,3,2,-0.63,104.89,96.21,52.48714285714285,0.05762581636573194
2023-04-06,Wheat,36.9,28.4,45.4,1163,1173,4,3,2,0.9,95.8,106.38,35.572857142857146,0.05218135158254911
2023-04-06,Corn,33.67,28.9,50.2,1150,983,4,3,2,-0.71,103.74,98.07,33.924285714285716,-0.007370283018867885
2023-04-07,Rice,50.31,27.9,63.7,893,756,4,4,2,0.23,108.38,102.86,52.43714285714286,-0.08626952415546674
2023-04-07,Wheat,35.42,24.3,75.5,904,1014,4,4,2,-0.16,96.8,104.78,35.43714285714286,-0.0401084010840107
2023-04-07,Corn,32.39,27.9,0.1,964,1052,4,4,2,-0.69,90.7,93.02,33.56285714285714,-0.038016038016038034
2023-04-08,Rice,52.0,27.2,49.2,974,922,4,5,2,-0.45,102.86,99.53,52.222857142857144,0.03359173126614978
2023-04-08,Wheat,37.62,25.8,36.2,1085,1285,4,5,2,0.06,98.37,105.2,35.721428571428575,0.06211180124223592
2023-04-08,Corn,32.22,18.5,79.6,961,1025,4,5,2,-0.91,100.22,103.81,33.30428571428571,-0.005248533497993257
2023-04-09,Rice,49.24,21.2,49.4,964,1155,4,6,2,-0.07,109.99,100.44,51.69428571428572,-0.05307692307692302
2023-04-09,Wheat,35.44,25.8,31.6,1060,1081,4,6,2,-0.07,84.72,106.49,35.66285714285714,-0.05794790005316319
2023-04-09,Corn,32.75,24.6,46.4,966,1034,4,6,2,0.69,104.61,96.29,33.160000000000004,0.01644941030415903
2023-04-10,Rice,46.84,28.6,40.1,645,648,4,0,2,0.24,88.2,104.26,51.01714285714286,-0.04874086108854592
2023-04-10,Wheat,35.42,20.0,41.3,910,877,4,0,2,0.2,108.05,102.01,35.84428571428572,-0.0005643340857787171
2023-04-10,Corn,34.11,27.1,62.2,1095,1114,4,0,2,0.4,97.74,102.07,33.550000000000004,0.04152671755725179
2023-04-11,Rice,51.6,30.7,57.1,896,791,4,1,2,-0.63,120.23,92.3,51.01571428571429,0.10162254483347555
2023-04-11,Wheat,35.39,24.5,32.9,986,1140,4,1,2,-0.71,106.28,99.16,35.894285714285715,-0.0008469791078486999
2023-04-11,Corn,34.03,30.0,46.1,987,1129,4,1,2,0.66,99.47,105.44,33.29857142857143,-0.0023453532688361145
2023-04-12,Rice,54.82,24.4,64.7,1048,968,4,2,2,-0.93,98.08,99.84,51.410000000000004,0.06240310077519373
2023-04-12,Wheat,36.14,23.6,72.2,957,798,4,2,2,0.45,100.31,97.4,36.04714285714285,0.021192427239333123
2023-04-12,Corn,32.0,21.2,62.1,880,819,4,2,2,0.98,93.63,109.29,33.02428571428572,-0.05965324713488107
2023-04-13,Rice,52.18,23.7,47.2,1103,975,4,3,2,0.84,80.46,90.19,50.99857142857143,-0.0481576067128785
2023-04-13,Wheat,34.94,24.3,52.1,915,959,4,3,2,-0.05,110.27,108.61,35.76714285714286,-0.03320420586607642
2023-04-13,Corn,32.24,29.6,60.7,849,680,4,3,2,0.86,114.72,101.88,32.82,0.007500000000000062
2023-04-14,Rice,49.04,27.9,53.1,901,821,4,4,2,-0.21,101.74,107.37,50.81714285714286,-0.060176312763510986
2023-04-14,Wheat,37.32,27.5,39.3,1016,877,4,4,2,0.03,102.95,95.21,36.03857142857143,0.06811677160847185
2023-04-14,Corn,31.63,27.4,49.5,926,765,4,4,2,0.29,92.29,104.68,32.71142857142857,-0.018920595533498896
2023-04-15,Rice,50.7,21.7,32.9,990,1181,4,5,2,0.62,116.65,98.65,50.63142857142857,0.03384991843393159
2023-04-15,Wheat,36.91,31.1,50.9,1113,1184,4,5,2,0.52,108.26,109.32,35.93714285714286,-0.010986066452304488
2023-04-15,Corn,33.98,23.6,48.1,1154,963,4,5,2,0.57,90.57,103.02,32.962857142857146,0.07429655390452106
2023-04-16,Rice,48.41,31.1,44.6,968,1149,4,6,2,-0.17,95.29,99.87,50.51285714285715,-0.045167652859960716
2023-04-16,Wheat,32.93,25.1,31.0,844,719,4,6,2,-0.39,109.19,107.42,35.57857142857143,-0.10782985640747755
2023-04-16,Corn,33.96,30.5,72.0,946,801,4,6,2,-0.85,91.52,96.69,33.135714285714286,-0.0005885815185402432
2023-04-17,Rice,49.61,28.9,23.1,1027,963,4,0,2,-0.7,94.6,101.35,50.90857142857142,0.02478826688700697
2023-04-17,Wheat,36.09,19.7,69.8,915,806,4,0,2,-0.33,96.81,107.82,35.67428571428571,0.09596112966899506
2023-04-17,Corn,31.74,19.2,23.8,1054,1047,4,0,2,-0.3,103.51,92.85,32.79714285714285,-0.06537102473498235
2023-04-18,Rice,52.67,26.6,79.1,1039,999,4,1,2,0.23,105.21,109.41,51.06142857142857,0.06168111267889542
2023-04-18,Wheat,35.52,28.2,48.4,1075,1257,4,1,2,-0.39,105.53,106.67,35.69285714285714,-0.015793848711554426
2023-04-18,Corn,32.41,25.4,37.2,1001,812,4,1,2,0.92,100.08,100.04,32.565714285714286,0.021109010712035303
2023-04-19,Rice,49.98,31.1,47.3,902,1058,4,2,2,0.41,84.1,92.12,50.370000000000005,-0.05107271691665094
2023-04-19,Wheat,36.33,23.6,64.8,1058,908,4,2,2,-0.49,98.13,90.25,35.72,0.022804054054053946
2023-04-19,Corn,33.32,26.9,42.7,1167,976,4,2,2,-0.8,101.9,95.08,32.75428571428571,0.02807775377969768
2023-04-20,Rice,49.15,19.5,29.5,937,894,4,3,2,0.91,103.33,108.09,49.93714285714286,-0.016606642657062798
2023-04-20,Wheat,35.51,18.0,50.2,1062,1167,4,3,2,0.91,104.92,96.62,35.80142857142857,-0.02257087806220759
2023-04-20,Corn,31.19,18.4,6.2,941,882,4,3,2,0.29,111.89,105.71,32.604285714285716,-0.0639255702280912
2023-04-21,Rice,49.55,22.4,45.2,922,1105,4,4,2,-0.03,92.86,98.52,50.01,0.008138351983723258
2023-04-21,Wheat,36.2,27.7,66.0,974,940,4,4,2,-0.83,94.64,95.36,35.64142857142857,0.019431146156012602
2023-04-21,Corn,32.99,32.1,41.0,925,852,4,4,2,0.08,108.82,96.36,32.79857142857143,0.0577108047451107
2023-04-22,Rice,47.82,25.6,25.1,903,790,4,5,2,0.9,99.84,102.59,49.598571428571425,-0.03491422805247224
2023-04-22,Wheat,32.93,23.8,42.2,903,726,4,5,2,-0.24,70.05,92.49,35.07285714285714,-0.09033149171270727
2023-04-22,Corn,34.06,25.5,103.4,972,960,4,5,2,0.63,111.42,100.66,32.81,0.032434070930585035
2023-04-23,Rice,50.64,29.0,38.9,969,920,4,6,2,0.72,98.41,93.61,49.91714285714285,0.05897114178168139
2023-04-23,Wheat,33.11,25.1,5.4,912,737,4,6,2,-0.6,106.86,109.36,35.098571428571425,0.005466140297601063
2023-04-23,Corn,34.22,33.2,77.7,981,790,4,6,2,-0.48,85.96,100.14,32.847142857142856,0.004697592483851931
2023-04-24,Rice,51.32,17.2,33.7,992,976,4,0,2,0.06,99.9,91.18,50.16142857142857,0.013428120063191162
2023-04-24,Wheat,33.48,23.3,48.1,876,899,4,0,2,-0.41,104.41,107.87,34.72571428571429,0.01117487163998776
2023-04-24,Corn,34.67,32.1,49.4,1115,1180,4,0,2,0.62,91.86,100.37,33.26571428571429,0.013150204558737721
2023-04-25,Rice,51.24,25.5,76.0,1056,853,4,1,2,0.19,96.32,96.86,49.957142857142856,-0.001558846453624252
2023-04-25,Wheat,34.48,25.9,57.7,966,780,4,1,2,0.22,96.3,98.55,34.57714285714285,0.029868578255675127
2023-04-25,Corn,32.0,28.4,34.3,965,811,4,1,2,-0.66,95.79,109.37,33.207142857142856,-0.0770118257859822
2023-04-26,Rice,52.87,15.9,51.6,1056,1161,4,2,2,0.01,107.42,95.26,50.37,0.03181108508977348
2023-04-26,Wheat,36.07,25.3,36.2,1150,1019,4,2,2,-0.65,72.95,90.69,34.54,0.0461136890951277
2023-04-26,Corn,33.07,14.5,55.5,1121,1186,4,2,2,-0.23,101.48,100.45,33.17142857142857,0.03343750000000001
2023-04-27,Rice,49.29,18.0,58.8,932,1058,4,3,2,-0.38,98.33,91.96,50.39,-0.0677132589370153
2023-04-27,Wheat,36.05,22.3,68.4,963,786,4,3,2,-0.53,97.78,99.29,34.61714285714286,-0.0005544774050458834
2023-04-27,Corn,33.21,21.8,86.5,1052,998,4,3,2,0.02,101.78,107.61,33.46,0.00423344420925309
2023-04-28,Rice,49.69,25.3,33.5,1040,932,4,4,2,-0.19,87.05,108.92,50.410000000000004,0.008115236356258881
2023-04-28,Wheat,34.67,24.4,26.7,964,808,4,4,2,-0.09,95.01,98.85,34.39857142857143,-0.038280166435506136
2023-04-28,Corn,31.59,18.5,32.0,981,1039,4,4,2,0.76,99.84,97.34,33.26,-0.04878048780487809
2023-04-29,Rice,53.98,22.9,80.5,1111,902,4,5,2,-0.46,93.4,96.21,51.29,0.0863352787281142
2023-04-29,Wheat,33.39,17.4,17.9,924,803,4,5,2,-0.86,95.65,103.06,34.464285714285715,-0.03691952696856071
2023-04-29,Corn,32.34,29.2,60.1,864,910,4,5,2,-0.16,85.01,101.55,33.01428571428572,0.023741690408357163
2023-04-30,Rice,51.47,25.9,43.3,996,1123,4,6,2,-0.38,109.98,101.59,51.40857142857143,-0.046498703223416094
2023-04-30,Wheat,34.27,30.5,39.9,977,1075,4,6,2,-0.74,106.12,90.25,34.63,0.026355196166516937
2023-04-30,Corn,33.24,28.2,61.9,1052,1085,4,6,2,0.3,101.47,95.31,32.87428571428571,0.027829313543599188
2023-05-01,Rice,53.01,29.3,75.2,1069,1062,5,0,2,-0.87,99.91,107.22,51.65,0.029920341946765072
2023-05-01,Wheat,37.41,24.8,102.6,877,785,5,0,2,-0.81,114.67,100.29,35.191428571428574,0.09162532827545933
2023-05-01,Corn,31.94,26.1,21.8,1145,1347,5,0,2,0.69,97.17,101.96,32.48428571428571,-0.03910950661853185
2023-05-02,Rice,50.12,24.3,46.0,950,1076,5,1,2,-0.78,114.84,102.67,51.49,-0.054518015468779435
2023-05-02,Wheat,33.77,27.9,29.9,887,969,5,1,2,-0.17,100.87,107.0,35.089999999999996,-0.09730018711574429
2023-05-02,Corn,31.41,25.7,42.4,956,918,5,1,2,-0.33,113.75,96.9,32.4,-0.01659361302442086
2023-05-03,Rice,54.11,33.3,36.6,1209,1100,5,2,2,-0.77,103.56,102.22,51.66714285714285,0.07960893854748607
2023-05-03,Wheat,39.11,27.8,57.2,1198,1102,5,2,2,-0.21,95.1,102.76,35.52428571428572,0.15812851643470527
2023-05-03,Corn,32.67,23.1,46.3,1098,1082,5,2,2,0.43,92.73,107.82,32.34285714285714,0.0401146131805159
2023-05-04,Rice,53.35,26.4,64.5,1054,923,5,3,2,0.78,90.17,108.42,52.247142857142855,-0.014045462945850962
2023-05-04,Wheat,36.59,25.1,54.6,1072,1165,5,3,2,-0.44,109.79,96.76,35.60142857142857,-0.06443364868320112
2023-05-04,Corn,30.5,17.6,44.6,994,1174,5,3,2,0.71,113.56,105.69,31.955714285714286,-0.06642179369452106
2023-05-05,Rice,51.76,18.9,88.0,1069,1092,5,4,2,0.06,96.41,95.96,52.54285714285714,-0.029803186504217538
2023-05-05,Wheat,35.83,22.1,52.3,1032,907,5,4,2,-0.21,95.37,102.72,35.76714285714286,-0.020770702377698957
2023-05-05,Corn,32.36,23.8,34.1,1043,1216,5,4,2,0.13,107.7,96.64,32.06571428571429,0.060983606557377
2023-05-06,Rice,48.97,27.7,30.3,1015,950,5,5,2,-0.51,95.45,97.47,51.82714285714286,-0.053902627511591916
2023-05-06,Wheat,33.86,27.2,40.6,873,1003,5,5,2,0.35,97.64,105.57,35.83428571428571,-0.05498185877756068
2023-05-06,Corn,32.11,20.7,45.2,1111,1325,5,5,2,0.5,120.39,99.04,32.03285714285714,-0.007725587144623014
2023-05-07,Rice,50.82,25.0,28.0,1030,1143,5,6,2,0.42,113.84,100.37,51.73428571428571,0.03777823157034921
2023-05-07,Wheat,35.05,21.9,82.4,865,1029,5,6,2,0.78,87.93,94.43,35.94571428571429,0.035144713526284566
2023-05-07,Corn,32.03,23.7,71.2,998,934,5,6,2,0.85,114.61,109.66,31.860000000000003,-0.002491435689816246
2023-05-08,Rice,49.84,25.9,36.6,986,1054,5,0,2,0.79,109.82,106.2,51.28142857142857,-0.019283746556473802
2023-05-08,Wheat,33.98,25.7,55.5,866,1028,5,0,2,0.23,97.22,108.82,35.455714285714286,-0.030527817403709023
2023-05-08,Corn,30.61,23.5,67.9,813,796,5,0,2,0.66,85.67,92.41,31.669999999999998,-0.04433343740243523
2023-05-09,Rice,49.43,27.2,77.3,872,995,5,1,2,0.3,103.79,98.49,51.18285714285714,-0.008226324237560312
2023-05-09,Wheat,34.1,29.2,37.9,929,874,5,1,2,0.99,102.32,97.46,35.502857142857145,0.0035314891112421254
2023-05-09,Corn,33.08,30.8,55.7,1032,1065,5,1,2,0.01,100.76,105.83,31.908571428571427,0.08069258412283564
2023-05-10,Rice,47.6,24.9,30.7,885,743,5,2,2,0.83,94.27,100.94,50.25285714285714,-0.03702205138579806
2023-05-10,Wheat,36.25,32.6,57.7,986,1032,5,2,2,0.31,98.54,94.11,35.09428571428571,0.06304985337243396
2023-05-10,Corn,30.17,23.4,35.0,902,813,5,2,2,0.91,107.15,101.16,31.551428571428573,-0.08796856106408701
2023-05-11,Rice,48.31,32.4,75.4,949,876,5,3,2,-0.05,96.2,106.1,49.53285714285715,0.014915966386554569
2023-05-11,Wheat,36.11,24.5,69.5,958,862,5,3,2,-0.18,100.03,108.12,35.02571428571429,-0.003862068965517218
2023-05-11,Corn,33.46,27.6,71.1,1161,1366,5,3,2,-0.34,89.18,95.42,31.974285714285713,0.10904872389791187
2023-05-12,Rice,53.64,26.5,62.1,1088,997,5,4,2,-0.47,96.55,100.43,49.80142857142857,0.11032912440488518
2023-05-12,Wheat,35.31,30.0,30.0,1122,1111,5,4,2,-0.73,82.41,105.59,34.95142857142857,-0.022154527831625526
2023-05-12,Corn,32.36,36.7,47.8,866,857,5,4,2,0.78,104.61,95.7,31.974285714285713,-0.03287507471607898
2023-05-13,Rice,50.05,17.9,36.3,1103,910,5,5,2,0.97,105.88,103.02,49.955714285714286,-0.06692766592095456
2023-05-13,Wheat,35.34,22.4,89.2,966,939,5,5,2,-0.08,98.85,94.6,35.16285714285714,0.000849617672047609
2023-05-13,Corn,31.91,24.8,49.2,1024,1123,5,5,2,-0.07,89.21,107.49,31.945714285714285,-0.013906056860321314
2023-05-14,Rice,51.43,25.9,65.1,993,873,5,6,2,0.9,118.86,97.71,50.042857142857144,0.027572427572427616
2023-05-14,Wheat,34.54,24.7,19.5,1099,1089,5,6,2,-0.83,92.04,102.65,35.089999999999996,-0.022637238256932757
2023-05-14,Corn,31.27,25.8,51.6,928,822,5,6,2,-0.4,107.15,100.15,31.837142857142858,-0.02005640864932623
2023-05-15,Rice,50.72,26.9,90.7,942,978,5,0,2,-0.43,92.08,100.98,50.16857142857143,-0.013805172078553363
2023-05-15,Wheat,34.71,36.6,16.8,1079,956,5,0,2,0.92,101.0,105.73,35.19428571428572,0.004921829762594143
2023-05-15,Corn,32.88,32.9,61.5,974,808,5,0,2,0.03,101.41,93.13,32.16142857142857,0.051487048289095005
2023-05-16,Rice,47.8,24.8,53.6,866,822,5,1,2,-0.71,117.15,103.14,49.93571428571429,-0.05757097791798116
2023-05-16,Wheat,32.36,24.3,48.4,739,817,5,1,2,-0.69,89.69,108.71,34.94571428571429,-0.06770383174877559
2023-05-16,Corn,31.69,30.3,41.9,1086,1173,5,1,2,-0.98,87.56,93.21,31.962857142857143,-0.036192214111922194
2023-05-17,Rice,49.97,32.8,56.5,1011,1005,5,2,2,-0.68,90.23,96.64,50.27428571428571,0.04539748953974909
2023-05-17,Wheat,34.46,31.7,59.1,849,949,5,2,2,-0.23,104.83,91.78,34.690000000000005,0.0648949320148331
2023-05-17,Corn,33.99,30.6,76.1,1235,1468,5,2,2,0.06,106.43,101.41,32.50857142857143,0.07257810034711265
2023-05-18,Rice,51.84,23.3,62.1,1073,1149,5,3,2,0.21,85.68,103.68,50.778571428571425,0.037422453472083284
2023-05-18,Wheat,34.67,29.8,79.8,930,956,5,3,2,-0.52,99.24,96.98,34.48428571428572,0.006094022054556003
2023-05-18,Corn,31.79,21.6,72.0,997,932,5,3,2,-0.26,107.88,105.6,32.27,-0.06472491909385125
2023-05-19,Rice,50.27,37.7,40.6,943,1012,5,4,2,0.23,95.62,98.39,50.29714285714285,-0.030285493827160503
2023-05-19,Wheat,34.18,18.2,22.9,1096,969,5,4,2,0.34,75.79,107.74,34.32285714285714,-0.014133256417652174
2023-05-19,Corn,31.22,29.3,67.5,804,906,5,4,2,0.97,101.86,94.06,32.107142857142854,-0.017930166719094087
2023-05-20,Rice,49.35,23.1,53.9,941,917,5,5,2,0.81,93.65,93.06,50.19714285714286,-0.018301173662224057
2023-05-20,Wheat,34.21,19.7,55.2,1051,1183,5,5,2,-0.12,93.22,96.65,34.16142857142857,0.0008777062609712782
2023-05-20,Corn,33.43,31.9,84.1,1083,1151,5,5,2,0.74,104.78,90.37,32.324285714285715,0.07078795643818059
2023-05-21,Rice,49.36,28.3,66.6,988,948,5,6,2,-0.13,115.93,92.4,49.901428571428575,0.00020263424518729423
2023-05-21,Wheat,37.55,33.8,75.2,1096,1122,5,6,2,-0.97,109.03,92.96,34.59142857142857,0.09763227126571161
2023-05-21,Corn,31.5,25.3,58.4,967,788,5,6,2,-0.63,103.8,104.54,32.357142857142854,-0.05773257553096023
2023-05-22,Rice,48.81,27.1,68.0,1019,1024,5,0,2,-0.08,91.37,103.53,49.62857142857143,-0.011142625607779566
2023-05-22,Wheat,32.43,20.9,47.6,839,939,5,0,2,0.54,129.35,92.54,34.26571428571429,-0.13635153129161115
2023-05-22,Corn,30.06,16.3,45.3,943,797,5,0,2,-0.3,103.53,101.11,31.95428571428571,-0.04571428571428571
2023-05-23,Rice,51.23,20.3,33.4,1132,981,5,1,2,-0.65,83.94,107.05,50.11857142857143,0.04958000409752095
2023-05-23,Wheat,33.77,26.3,0.0,1101,1287,5,1,2,-0.37,112.19,95.75,34.46714285714286,0.041319765649090456
2023-05-23,Corn,29.9,24.2,53.1,973,863,5,1,2,-0.4,107.39,94.36,31.698571428571427,-0.005322687957418526
2023-05-24,Rice,51.36,32.3,56.3,1105,919,5,2,2,-0.39,107.68,101.68,50.31714285714286,0.0025375756392738147
2023-05-24,Wheat,33.45,13.1,70.7,882,1055,5,2,2,-0.25,90.29,103.75,34.32285714285714,-0.009475866153390577
2023-05-24,Corn,31.82,29.6,54.4,994,1125,5,2,2,0.24,85.97,98.37,31.388571428571424,0.06421404682274257
2023-05-25,Rice,51.45,33.6,63.7,1126,1113,5,3,2,0.28,105.16,107.28,50.26142857142857,0.0017523364485982906
2023-05-25,Wheat,33.04,27.9,68.8,836,952,5,3,2,0.26,105.82,94.26,34.089999999999996,-0.012257100149476896
2023-05-25,Corn,31.6,18.8,54.9,1053,1046,5,3,2,-0.75,118.85,98.17,31.361428571428572,-0.006913890634820841
2023-05-26,Rice,45.91,27.0,39.9,766,876,5,4,2,0.51,105.92,99.1,49.63857142857143,-0.10767735665694866
